col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,sumABCD,open_ratio,ratio_wk,meanABCD,vary_rate,vary_week_rate,vary_week3month_rate,holiday_sale,holiday3month_sale,economy,comment_cnt,per_pay,Monday,Tues,Wends,Thurs,Friday,cate_1_0,cate_1_1,cate_1_2,cate_2_0,cate_2_1,cate_2_2,cate_2_3,cate_2_4,cate_2_5,cate_2_6,cate_2_7,cate_2_8,cate_2_9,cate_2_10,cate_3_0,cate_3_1,cate_3_2,cate_3_3,cate_3_4,cate_3_5,cate_3_6,cate_3_7,cate_3_8,location_id,shop_info_level_0,shop_info_level_1,shop_info_level_2,view_0_x,view_1_x,view_2_x,view_3_x,view_4_x,view_5_x,view_6_x,view_0_y,view_1_y,view_2_y,view_3_y,view_4_y,view_5_y,view_6_y,std,max,min,median,mad,var
73.0,59.0,55.0,80.0,53.0,67.0,69.0,75.0,80.0,68.0,111.0,108.0,85.0,67.0,1050,1.0,0.284761904762,75.0,14,96,41,69,61,0.52708,2.0,16,55,55,55,55,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272,1.0,0.0,0.0,11,10,19,13,13,9,4,11,4,13,6,13,11,5,17.3027343326,111,53,71.0,12.7142857143,299.384615385
0.0,0.0,0.0,0.0,510.0,695.0,640.0,573.0,643.0,653.0,742.0,1293.0,1277.0,611.0,7637,0.47619047619,0.247152023046,545.5,229,1029,1976,1135,1394,1.0,0.0,19,694,694,694,694,694,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,921,0.0,1.0,0.0,25,17,16,16,30,28,29,14,19,19,27,25,22,10,427.999955068,1293,0,625.5,316.785714286,183183.961538
201.0,218.0,239.0,219.0,194.0,53.0,197.0,199.0,227.0,221.0,200.0,233.0,247.0,176.0,2824,1.0,0.301699716714,201.714285714,34,116,160,181,251,0.92035,8.0,10,200,200,200,200,200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0.0,0.0,1.0,18,38,18,22,20,16,15,14,19,14,17,19,18,9,47.1208406798,247,53,209.5,27.4285714286,2220.37362637
180.0,173.0,160.0,180.0,141.0,148.0,143.0,137.0,125.0,151.0,144.0,190.0,177.0,162.0,2211,1.0,0.316824966079,157.928571429,19,73,73,145,145,0.97835,2.0,8,132,132,132,132,132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868,1.0,0.0,0.0,15,13,22,12,8,8,8,6,13,8,3,8,4,6,19.5859615569,190,125,155.5,16.6428571429,383.60989011
121.0,124.0,124.0,118.0,199.0,173.0,179.0,193.0,172.0,188.0,190.0,145.0,132.0,148.0,2206,0.952380952381,0.226427923844,157.571428571,26,148,201,101,135,0.87462,9.0,13,163,163,163,163,163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68,0.0,0.0,1.0,41,26,16,28,27,20,20,20,35,28,39,28,16,23,30.2749306947,199,118,160.0,27.2857142857,916.571428571
56.0,41.0,56.0,56.0,70.0,81.0,65.0,67.0,68.0,56.0,79.0,68.0,82.0,51.0,896,1.0,0.340959821429,64.0,16,107,123,76,52,0.93549,2.0,3,39,39,39,39,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485,1.0,0.0,0.0,4,7,9,4,4,4,3,2,1,2,3,5,3,0,11.9935880305,82,41,66.0,9.71428571429,143.846153846
129.0,128.0,140.0,110.0,90.0,75.0,95.0,80.0,81.0,78.0,96.0,141.0,129.0,87.0,1459,1.0,0.311172035641,104.214285714,24,165,108,131,118,0.64919,4.0,9,93,93,93,93,93,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,0.0,0.0,1.0,33,28,27,35,36,34,37,33,39,33,27,46,27,29,24.460890516,141,75,95.5,21.6734693878,598.335164835
758.0,750.0,827.0,1138.0,562.0,527.0,463.0,465.0,475.0,424.0,561.0,1147.0,1173.0,501.0,9771,1.0,0.391106335073,697.928571429,212,337,288,1028,1089,0.92035,0.0,19,513,513,513,513,513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,980,0.0,1.0,0.0,19,22,18,22,32,19,25,26,19,20,28,15,24,14,275.039148063,1173,424,561.5,229.346938776,75646.532967
117.0,135.0,118.0,145.0,162.0,154.0,174.0,186.0,198.0,165.0,203.0,191.0,175.0,212.0,2335,1.0,0.27130620985,166.785714286,19,79,136,95,155,1.0,0.0,5,179,179,179,179,179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,709,0.0,1.0,0.0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,30.3040453543,212,117,169.5,24.5,918.335164835
132.0,122.0,117.0,120.0,96.0,75.0,79.0,86.0,82.0,86.0,118.0,122.0,136.0,91.0,1462,1.0,0.358071135431,104.428571429,28,205,107,131,141,0.69734,0.0,18,107,107,107,107,107,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,892,0.0,1.0,0.0,9,13,13,9,9,15,8,8,10,12,20,13,10,7,21.3134637322,136,75,106.5,19.4285714286,454.263736264
0.0,0.0,3.0,8.0,56.0,70.0,64.0,75.0,227.0,336.0,256.0,217.0,359.0,383.0,2054,0.857142857143,0.208130477118,146.714285714,19,160,182,53,82,0.83435,0.0,1,107,107,107,107,107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201,1.0,0.0,0.0,2,3,11,9,0,3,3,2,4,4,4,4,4,3,143.874640183,383,0,72.5,128.244897959,20699.9120879
320.0,346.0,359.0,458.0,444.0,358.0,288.0,295.0,356.0,283.0,334.0,509.0,558.0,347.0,5255,1.0,0.380304471931,375.357142857,109,409,343,595,595,0.92035,0.0,19,386,386,386,386,386,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,0.0,1.0,0.0,5,10,6,2,1,8,15,7,2,5,5,10,6,5,84.472669356,558,283,351.5,66.7959183673,7135.63186813
26.0,43.0,46.0,43.0,58.0,68.0,83.0,78.0,81.0,54.0,98.0,61.0,79.0,72.0,890,1.0,0.263483146067,63.5714285714,15,93,103,46,42,0.84909,1.0,6,49,49,49,49,49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,936,1.0,0.0,0.0,5,13,9,7,10,11,7,9,11,11,7,6,5,9,19.8056490998,98,26,64.5,16.2857142857,392.263736264
190.0,233.0,244.0,300.0,298.0,349.0,337.0,364.0,385.0,355.0,384.0,350.0,326.0,368.0,4483,1.0,0.270466205666,320.214285714,30,236,225,237,215,0.93549,11.0,6,213,213,213,213,213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146,1.0,0.0,0.0,18,21,21,12,24,11,12,10,10,12,13,14,12,10,60.1155023798,385,190,343.0,48.0102040816,3613.87362637
200.0,188.0,236.0,251.0,311.0,272.0,310.0,299.0,362.0,305.0,303.0,173.0,118.0,222.0,3550,1.0,0.264084507042,253.571428571,26,124,108,175,253,1.0,5.0,9,304,304,304,304,304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,554,0.0,1.0,0.0,11,31,11,10,12,10,7,17,13,8,9,8,7,5,67.4157186484,362,118,261.5,55.2857142857,4544.87912088
278.0,310.0,329.0,378.0,316.0,269.0,250.0,266.0,274.0,235.0,266.0,389.0,397.0,250.0,4207,1.0,0.327549322558,300.5,54,197,129,437,398,0.85827,0.0,16,318,318,318,318,318,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79,0.0,1.0,0.0,14,18,18,9,17,13,11,15,14,17,19,9,13,9,54.2540321082,397,235,276.0,45.1428571429,2943.5
95.0,103.0,93.0,98.0,64.0,83.0,63.0,80.0,61.0,70.0,104.0,139.0,122.0,80.0,1255,1.0,0.340239043825,89.6428571429,19,86,64,111,116,0.90034,5.0,20,78,78,78,78,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,488,0.0,0.0,1.0,141,103,108,112,121,98,65,93,82,69,73,79,71,65,22.8392615496,139,61,88.0,18.0714285714,521.631868132
108.0,119.0,101.0,103.0,96.0,99.0,98.0,90.0,81.0,101.0,130.0,130.0,122.0,105.0,1483,1.0,0.312204989885,105.928571429,36,272,353,106,113,0.56322,5.0,10,205,205,205,205,205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,190,0.0,0.0,1.0,39,45,41,25,41,23,24,27,33,38,33,34,29,22,14.5044517607,130,81,102.0,11.3367346939,210.379120879
93.0,93.0,85.0,67.0,36.0,40.0,43.0,41.0,30.0,42.0,52.0,76.0,62.0,28.0,788,1.0,0.343908629442,56.2857142857,14,121,330,64,99,0.51572,6.0,15,56,56,56,56,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,744,0.0,0.0,1.0,44,40,39,61,41,52,43,39,39,36,57,68,66,48,22.9662915912,93,28,47.5,19.7551020408,527.450549451
141.0,148.0,201.0,173.0,165.0,185.0,189.0,185.0,171.0,182.0,213.0,263.0,222.0,136.0,2574,1.0,0.314102564103,183.857142857,31,149,163,155,180,0.85827,5.0,9,184,184,184,184,184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,407,0.0,0.0,1.0,25,31,31,17,26,21,17,9,20,6,20,13,21,17,33.9067888434,263,136,183.5,24.4285714286,1149.67032967
128.0,147.0,135.0,155.0,190.0,163.0,170.0,190.0,203.0,50.0,228.0,274.0,286.0,183.0,2502,1.0,0.365107913669,178.714285714,27,161,228,181,249,0.92035,13.0,11,183,183,183,183,183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,396,0.0,0.0,1.0,22,17,8,11,14,25,13,10,7,17,20,11,17,16,60.0146502261,286,50,176.5,43.2857142857,3601.75824176
67.0,73.0,98.0,96.0,64.0,53.0,54.0,74.0,51.0,53.0,90.0,119.0,108.0,50.0,1050,1.0,0.343333333333,75.0,15,35,24,76,95,1.0,2.0,18,55,55,55,55,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1061,1.0,0.0,0.0,5,5,2,2,4,6,2,6,1,2,1,5,3,4,23.2379000772,119,50,70.0,19.4285714286,540.0
90.0,95.0,89.0,115.0,85.0,112.0,91.0,116.0,104.0,110.0,122.0,126.0,126.0,105.0,1486,1.0,0.277590847914,106.142857143,16,73,71,95,102,1.0,1.0,10,89,89,89,89,89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1110,0.0,1.0,0.0,5,9,5,9,13,8,3,9,7,5,4,8,8,5,14.2118971984,126,85,107.5,12.0,201.978021978
254.0,255.0,176.0,75.0,66.0,93.0,66.0,68.0,72.0,73.0,86.0,166.0,190.0,77.0,1717,1.0,0.407105416424,122.642857143,29,133,244,106,176,0.93549,3.0,4,98,98,98,98,98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093,0.0,1.0,0.0,9,7,7,0,6,5,1,5,4,4,4,4,3,2,70.7341796858,255,66,81.5,61.112244898,5003.32417582
34.0,41.0,59.0,35.0,51.0,40.0,47.0,39.0,39.0,29.0,41.0,48.0,46.0,37.0,586,1.0,0.371160409556,41.8571428571,14,55,31,63,57,0.85827,3.0,8,46,46,46,46,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237,0.0,0.0,1.0,10,7,9,7,5,12,9,8,8,12,15,10,13,5,7.73460896388,59,29,40.5,5.95918367347,59.8241758242
16.0,19.0,17.0,13.0,61.0,71.0,63.0,92.0,89.0,103.0,71.0,14.0,26.0,106.0,761,1.0,0.156373193167,54.3571428571,24,54,56,28,23,1.0,1.0,15,95,95,95,95,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1127,1.0,0.0,0.0,6,2,2,3,0,1,1,1,3,5,7,3,13,7,35.7159889704,106,13,62.0,31.5918367347,1275.63186813
34.0,43.0,49.0,79.0,70.0,74.0,49.0,68.0,76.0,57.0,70.0,71.0,99.0,55.0,894,1.0,0.364653243848,63.8571428571,13,61,42,61,79,1.0,1.0,18,59,59,59,59,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1114,1.0,0.0,0.0,4,6,10,2,3,2,2,0,5,1,1,0,2,1,16.9880371613,99,34,69.0,13.7346938776,288.593406593
250.0,235.0,243.0,210.0,165.0,167.0,153.0,147.0,148.0,157.0,201.0,272.0,265.0,169.0,2782,1.0,0.331056793674,198.714285714,24,121,446,127,213,0.93549,8.0,20,149,149,149,149,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1093,0.0,0.0,1.0,463,483,459,490,554,559,448,481,513,413,484,682,563,412,46.3322923961,272,147,185.0,40.7142857143,2146.68131868
46.0,35.0,37.0,62.0,66.0,89.0,74.0,82.0,86.0,95.0,94.0,107.0,104.0,101.0,1078,1.0,0.279684601113,77.0,11,97,126,41,51,0.68466,0.0,1,54,54,54,54,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,1.0,0.0,0.0,9,3,9,9,11,8,2,1,5,8,7,4,6,3,24.4131112315,107,35,84.0,20.2857142857,596.0
76.0,83.0,52.0,84.0,160.0,154.0,172.0,150.0,183.0,162.0,191.0,169.0,167.0,177.0,1980,1.0,0.294696969697,141.428571429,29,161,234,100,123,0.89222,9.0,10,163,163,163,163,163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73,0.0,0.0,1.0,20,18,14,20,19,9,10,8,11,13,20,11,5,14,46.2347093821,191,52,161.0,38.6734693878,2137.64835165
148.0,155.0,154.0,134.0,107.0,125.0,132.0,130.0,147.0,141.0,154.0,169.0,164.0,158.0,2018,1.0,0.288156590684,144.142857143,17,90,119,99,126,0.69734,4.0,11,114,114,114,114,114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,317,0.0,1.0,0.0,31,13,18,14,12,21,11,14,9,8,13,14,13,5,16.9744475059,169,107,147.5,13.693877551,288.131868132
496.0,429.0,444.0,468.0,417.0,456.0,360.0,338.0,422.0,447.0,490.0,641.0,523.0,392.0,6323,1.0,0.429463862091,451.642857143,66,510,520,440,524,0.83435,0.0,18,394,394,394,394,394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1158,1.0,0.0,0.0,4,7,4,5,15,5,4,2,5,3,2,12,16,10,74.5319829571,641,338,445.5,52.0204081633,5555.01648352
107.0,91.0,87.0,93.0,99.0,124.0,144.0,120.0,98.0,105.0,101.0,121.0,135.0,157.0,1582,1.0,0.28982300885,113.0,17,67,120,84,102,0.93549,0.0,17,100,100,100,100,100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,974,0.0,1.0,0.0,7,10,5,11,12,15,4,5,10,15,8,5,3,4,21.1950647376,157,87,106.0,17.5714285714,449.230769231
46.0,52.0,55.0,55.0,41.0,51.0,60.0,51.0,48.0,60.0,75.0,82.0,67.0,48.0,791,1.0,0.32806573957,56.5,13,47,17,64,68,0.92035,2.0,19,49,49,49,49,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249,1.0,0.0,0.0,15,25,17,26,19,21,11,18,6,15,12,12,3,10,11.460634967,82,41,53.5,8.78571428571,131.346153846
56.0,70.0,60.0,59.0,96.0,96.0,94.0,89.0,88.0,90.0,105.0,89.0,72.0,112.0,1176,1.0,0.269132653061,84.0,13,53,65,51,80,0.89222,0.0,5,109,109,109,109,109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172,0.0,1.0,0.0,0,0,1,0,0,1,0,1,2,1,0,0,0,1,17.6286480131,112,56,89.0,14.7142857143,310.769230769
34.0,33.0,42.0,46.0,60.0,48.0,51.0,47.0,51.0,72.0,59.0,61.0,56.0,49.0,709,1.0,0.289844851904,50.6428571429,22,111,147,62,51,0.77057,2.0,9,72,72,72,72,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1048,0.0,0.0,1.0,25,15,24,19,19,18,21,10,17,10,26,23,17,16,10.5874173713,72,33,50.0,7.92857142857,112.093406593
89.0,86.0,63.0,64.0,14.0,31.0,17.0,32.0,33.0,27.0,51.0,55.0,53.0,29.0,644,1.0,0.350931677019,46.0,23,81,81,96,96,1.0,1.0,11,47,47,47,47,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153,1.0,0.0,0.0,4,4,9,4,3,4,2,4,9,14,7,8,8,7,23.732483419,89,14,42.0,19.8571428571,563.230769231
371.0,404.0,311.0,160.0,127.0,179.0,115.0,129.0,132.0,139.0,136.0,266.0,257.0,107.0,2833,1.0,0.382280268267,202.357142857,62,336,531,285,276,0.93549,14.0,15,156,156,156,156,156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1093,0.0,0.0,1.0,32,32,28,16,38,45,23,20,20,18,21,20,29,15,100.548960246,404,107,149.5,85.3163265306,10110.0934066
45.0,54.0,69.0,69.0,78.0,100.0,82.0,84.0,93.0,74.0,84.0,75.0,79.0,95.0,1081,1.0,0.283071230342,77.2142857143,12,88,149,51,61,0.90034,1.0,1,69,69,69,69,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973,1.0,0.0,0.0,4,5,4,3,1,5,5,0,3,4,0,1,3,1,15.01372998,100,45,78.5,11.0408163265,225.412087912
53.0,92.0,81.0,98.0,68.0,53.0,91.0,100.0,69.0,57.0,79.0,95.0,81.0,89.0,1106,1.0,0.267631103074,79.0,16,68,74,64,70,0.93549,0.0,4,81,81,81,81,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,760,0.0,1.0,0.0,4,3,2,0,1,2,3,0,1,2,2,0,2,0,16.4924225025,100,53,81.0,13.5714285714,272.0
260.0,235.0,167.0,121.0,91.0,102.0,96.0,85.0,88.0,88.0,135.0,257.0,201.0,131.0,2057,1.0,0.390131259115,146.928571429,31,102,111,129,199,0.97835,5.0,9,141,141,141,141,141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,389,0.0,0.0,1.0,10,18,10,11,7,13,7,8,10,10,11,7,6,10,65.3822656333,260,85,126.0,55.0510204082,4274.84065934
48.0,64.0,46.0,53.0,36.0,50.0,55.0,64.0,59.0,69.0,60.0,55.0,55.0,56.0,770,1.0,0.285064935065,55.0,10,45,45,57,57,0.83435,0.0,12,62,62,62,62,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,492,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,8.41244499353,69,36,55.0,6.0,70.7692307692
87.0,88.0,84.0,96.0,37.0,38.0,27.0,37.0,31.0,32.0,68.0,93.0,84.0,39.0,841,1.0,0.436385255648,60.0714285714,29,75,61,115,112,0.89222,2.0,19,48,48,48,48,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,673,1.0,0.0,0.0,15,14,12,21,19,15,13,13,7,13,13,5,16,11,27.4715637194,96,27,53.5,25.6428571429,754.686813187
123.0,129.0,123.0,127.0,114.0,133.0,112.0,117.0,98.0,116.0,130.0,154.0,127.0,114.0,1717,1.0,0.333139196273,122.642857143,18,102,84,115,142,1.0,2.0,7,129,129,129,129,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,924,0.0,0.0,1.0,17,23,19,28,25,29,19,18,24,12,13,21,28,14,12.91753217,154,98,123.0,9.26530612245,166.862637363
234.0,230.0,191.0,169.0,180.0,155.0,173.0,139.0,174.0,154.0,195.0,256.0,278.0,154.0,2682,1.0,0.351416853095,191.571428571,26,122,172,152,214,0.87462,9.0,12,166,166,166,166,166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,751,0.0,0.0,1.0,10,16,12,13,18,20,12,11,9,12,8,4,12,7,42.1822315595,278,139,177.0,33.5918367347,1779.34065934
55.0,49.0,52.0,67.0,104.0,133.0,123.0,127.0,141.0,154.0,150.0,112.0,105.0,129.0,1501,1.0,0.272485009993,107.214285714,17,97,99,69,81,0.92035,4.0,18,116,116,116,116,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,574,1.0,0.0,0.0,52,28,32,52,43,44,33,36,30,33,33,35,17,39,36.9618900853,154,49,117.5,30.1836734694,1366.18131868
154.0,126.0,128.0,127.0,111.0,138.0,142.0,120.0,123.0,128.0,136.0,185.0,172.0,139.0,1929,1.0,0.322965266978,137.785714286,18,108,135,95,126,0.90034,3.0,4,106,106,106,106,106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,228,1.0,0.0,0.0,8,7,11,2,8,7,19,4,7,6,6,11,7,5,20.3514451251,185,111,132.0,14.7551020408,414.181318681
155.0,101.0,140.0,179.0,87.0,120.0,110.0,116.0,91.0,106.0,140.0,193.0,150.0,83.0,1771,1.0,0.328910220215,126.5,23,83,84,130,145,0.92549,2.0,13,97,97,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,436,1.0,0.0,0.0,9,11,6,7,7,9,11,9,13,5,8,6,4,4,34.0988382387,193,83,118.0,28.2857142857,1162.73076923
70.0,73.0,85.0,94.0,77.0,0.0,0.0,53.0,120.0,145.0,166.0,125.0,110.0,125.0,1243,0.904761904762,0.266291230893,88.7857142857,16,72,123,76,93,0.93549,3.0,8,109,109,109,109,109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1094,0.0,1.0,0.0,1,6,4,11,7,2,4,7,2,3,7,8,2,1,48.8312298738,166,0,89.5,37.6428571429,2384.48901099
158.0,173.0,179.0,280.0,215.0,185.0,193.0,171.0,202.0,175.0,165.0,226.0,312.0,168.0,2802,1.0,0.353140613847,200.142857143,32,110,125,172,195,0.92035,0.0,16,127,127,127,127,127,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,535,1.0,0.0,0.0,6,3,1,1,3,3,1,2,2,2,3,4,0,1,45.3802009401,312,158,182.0,33.4693877551,2059.36263736
